,,cCpu0TIME,cCpu1TIME,cCpu2TIME,cCpu3TIME,cCpu4TIME,cCpu5TIME,cCpu6TIME,cCpu7TIME,cCpuTime,cCpuTimeKernelMode,cCpuTimeUserMode,cDiskReadBytes,cDiskSectorIO,cDiskWriteBytes,cId,cMemoryMaxUsed,cMemoryUsed,cMetricType,cNetworkBytesRecvd,cNetworkBytesSent,cNumProcesses,cNumProcessors,currentTime,pMetricType,vCpuContextSwitches,vCpuIdleTime,vCpuMhz,vCpuNice,vCpuSteal,vCpuTime,vCpuTimeIOWait,vCpuTimeIntSrvc,vCpuTimeKernelMode,vCpuTimeSoftIntSrvc,vCpuTimeUserMode,vCpuType,vDiskMergedReads,vDiskMergedWrites,vDiskReadTime,vDiskSectorReads,vDiskSectorWrites,vDiskSuccessfulReads,vDiskSuccessfulWrites,vDiskWriteTime,vId,vLoadAvg,vMemoryBuffers,vMemoryCached,vMemoryFree,vMemoryTotal,vMetricType,vNetworkBytesRecvd,vNetworkBytesSent
2018_12_05__02_45_05.json,102,1911567777,2006429256,3906253067,102600265796,1937517231,1970526820,3168860537,2795435523,120254097433,1235,10656,0,0,186757120,f9bd510f3f01,5242085376,3631284224,Container level,25960604,110249,3,8,1543977905,Process level,1421748,1493184,2300.108,0,5344,95874,4839,0,9849,12,86025,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4405,29080,771463,9549096,9203,41914,5207812,unavailable,0.94,34936,475596,28626864,32939556,VM level,25960604,110249
2018_12_05__02_45_06.json,103,1927761815,2024691770,3923272452,103680894689,1962249182,1990260912,3190553864,2820442405,121477802946,1244,10768,0,0,186761216,f9bd510f3f01,5242085376,3634507776,Container level,25960604,110249,3,8,1543977906,Process level,1423035,1493928,2300.108,0,5345,95997,4839,0,9859,12,86138,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4405,29080,771463,9549104,9203,41915,5207816,unavailable,0.94,34936,475600,28626012,32939556,VM level,25960604,110249
2018_12_05__02_45_07.json,104,1945173643,2045894840,3946775946,104759782132,1979247426,2010919342,3212568319,2845549378,122702587025,1253,10880,0,0,186765312,f9bd510f3f01,5242085376,3631779840,Container level,25960604,110249,3,8,1543977907,Process level,1424213,1494672,2300.108,0,5345,96117,4839,0,9867,12,86250,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4408,29080,771463,9549160,9203,41919,5207816,unavailable,1.03,34936,475604,28625392,32939556,VM level,25960604,110249
2018_12_05__02_45_08.json,105,1963342989,2068340568,3969002326,105839879208,1999915265,2031076895,3231691677,2865041978,123925791124,1264,10991,0,0,186769408,f9bd510f3f01,5242085376,3635437568,Container level,25960604,110249,3,8,1543977908,Process level,1425419,1495416,2300.108,0,5345,96241,4839,0,9879,12,86362,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4408,29080,771463,9549168,9203,41920,5207816,unavailable,1.03,34936,475604,28625560,32939556,VM level,25960604,110249
2018_12_05__02_45_09.json,106,1980714401,2095239250,3986425975,106921335770,2016269023,2050524580,3253515343,2889658661,125150743285,1273,11103,0,0,186773504,f9bd510f3f01,5242085376,3634851840,Container level,25960604,110249,3,8,1543977909,Process level,1426675,1496161,2300.108,0,5345,96361,4839,0,9888,12,86473,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4408,29080,771463,9549176,9203,41921,5207820,unavailable,1.03,34936,475612,28625800,32939556,VM level,25960604,110249
2018_12_05__02_45_10.json,107,1995888802,2118536646,4012320362,107999697110,2036906532,2065711830,3274351669,2917306660,126374563756,1282,11216,0,0,186777600,f9bd510f3f01,5242085376,3634016256,Container level,25960604,110249,3,8,1543977910,Process level,1427900,1496905,2300.108,0,5345,96482,4839,0,9896,12,86586,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4408,29080,771463,9549184,9203,41922,5207820,unavailable,1.03,34936,475616,28624528,32939556,VM level,25960604,110249
2018_12_05__02_45_11.json,108,2014825884,2137418894,4034954673,109079264233,2056081069,2087672695,3293649302,2941408515,127599146210,1292,11328,0,0,186781696,f9bd510f3f01,5242085376,3637129216,Container level,25960604,110249,3,8,1543977911,Process level,1429206,1497649,2300.108,0,5345,96607,4839,0,9908,12,86699,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4408,29080,771463,9549192,9203,41923,5207820,unavailable,1.02,34936,475620,28624032,32939556,VM level,25960604,110249
2018_12_05__02_45_13.json,110,2035760672,2160472904,4055371620,110155481361,2075264967,2112755591,3309992914,2959442594,128822221851,1302,11440,0,0,186785792,f9bd510f3f01,5242085376,3637948416,Container level,25960604,110249,3,8,1543977913,Process level,1430464,1498393,2300.108,0,5345,96729,4839,0,9917,12,86812,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4411,29080,771463,9549248,9203,41927,5207820,unavailable,1.02,34936,475624,28622984,32939556,VM level,25960604,110249
2018_12_05__02_45_14.json,111,2056033012,2183149752,4074885448,111238239185,2094057200,2136708297,3325927726,2985385646,130047237585,1316,11550,0,0,186789888,f9bd510f3f01,5242085376,3636154368,Container level,25960604,110249,3,8,1543977914,Process level,1431663,1499137,2300.108,0,5345,96852,4839,0,9929,12,86923,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4430,29080,771463,9549424,9203,41930,5207820,unavailable,1.02,34944,475620,28622556,32939556,VM level,25960604,110249
2018_12_05__02_45_15.json,112,2074547074,2201637467,4100077695,112318412730,2113283942,2157821722,3348025722,3006065987,131273799838,1326,11661,0,0,186793984,f9bd510f3f01,5242085376,3638820864,Container level,25960604,110249,3,8,1543977915,Process level,1432927,1499882,2300.108,0,5345,96974,4839,0,9941,12,87033,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4430,29080,771463,9549432,9203,41931,5207820,unavailable,1.02,34944,475632,28622988,32939556,VM level,25960604,110249
2018_12_05__02_45_16.json,113,2091988750,2217979755,4119372589,113399197579,2133205378,2183825220,3368863574,3030313739,132498724251,1336,11773,0,0,186798080,f9bd510f3f01,5242085376,3637981184,Container level,25960604,110249,3,8,1543977916,Process level,1434134,1500625,2300.108,0,5345,97097,4839,0,9952,12,87145,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4430,29080,771463,9549440,9203,41932,5207820,unavailable,1.02,34944,475636,28621724,32939556,VM level,25960604,110249
2018_12_05__02_45_17.json,114,2115615847,2232138321,4139256390,114471392457,2154104202,2205180750,3390459503,3056798264,133721754456,1346,11883,0,0,186802176,f9bd510f3f01,5242085376,3634794496,Container level,25960604,110249,3,8,1543977917,Process level,1435368,1501369,2300.108,0,5345,97218,4839,0,9962,12,87256,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4430,29080,771463,9549448,9203,41933,5207820,unavailable,1.02,34944,475640,28621828,32939556,VM level,25960604,110249
2018_12_05__02_45_18.json,115,2133347805,2253047563,4163653242,115552924888,2175787930,2224522434,3405395066,3080340857,134946520802,1356,11994,0,0,186806272,f9bd510f3f01,5242085376,3638210560,Container level,25960604,110249,3,8,1543977918,Process level,1436691,1502112,2300.108,0,5345,97338,4839,0,9972,12,87366,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4435,29080,771463,9549560,9203,41942,5207820,unavailable,1.02,34944,475644,28621984,32939556,VM level,25960604,110249
2018_12_05__02_45_19.json,116,2152976096,2276428974,4184636935,116633002128,2199142813,2241887906,3423162750,3105020069,136170075706,1368,12105,0,0,186810368,f9bd510f3f01,5242085376,3639115776,Container level,25960604,110249,3,8,1543977919,Process level,1437932,1502857,2300.108,0,5346,97462,4839,0,9982,12,87480,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4435,29080,771463,9549568,9203,41943,5207824,unavailable,1.02,34944,475648,28620892,32939556,VM level,25960604,110249
2018_12_05__02_45_20.json,117,2172092690,2294114921,4214290733,117712697479,2218136123,2259050056,3442402379,3127193973,137394087837,1378,12217,0,0,186814464,f9bd510f3f01,5242085376,3640008704,Container level,25960604,110249,3,8,1543977920,Process level,1439237,1503601,2300.108,0,5346,97582,4839,0,9992,12,87590,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4435,29080,771463,9549576,9203,41944,5207824,unavailable,1.02,34944,475652,28620588,32939556,VM level,25960604,110249
2018_12_05__02_45_21.json,118,2195011339,2311211535,4232380346,118787582649,2236579877,2282853513,3465226039,3154001080,138618513108,1386,12330,0,0,186818560,f9bd510f3f01,5242085376,3640635392,Container level,25960604,110249,3,8,1543977921,Process level,1440487,1504345,2300.108,0,5346,97703,4839,0,10001,12,87702,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4435,29080,771463,9549584,9203,41945,5207824,unavailable,1.02,34944,475656,28619080,32939556,VM level,25960604,110249
2018_12_05__02_45_22.json,119,2213693863,2331959400,4251783138,119861985899,2255769534,2305386034,3488777926,3181758369,139847620805,1395,12442,0,0,186822656,f9bd510f3f01,5242085376,3642548224,Container level,25960604,110249,3,8,1543977922,Process level,1441728,1505090,2300.108,0,5346,97825,4839,0,10011,12,87814,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4435,29080,771463,9549592,9203,41946,5207828,unavailable,1.02,34944,475660,28619148,32939556,VM level,25960604,110249
2018_12_05__02_45_23.json,120,2233600958,2351759404,4274164365,120947025988,2272777907,2328209088,3505241485,3205769699,141072098756,1402,12556,0,0,186826752,f9bd510f3f01,5242085376,3640692736,Container level,25960604,110249,3,8,1543977923,Process level,1442936,1505836,2300.108,0,5346,97947,4839,0,10018,12,87929,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4439,29080,771463,9549648,9203,41949,5207828,unavailable,1.02,34944,475664,28619444,32939556,VM level,25960604,110249
2018_12_05__02_45_24.json,121,2252530927,2373050442,4297035536,122024776707,2293738199,2351346875,3522626061,3231142271,142299892609,1413,12667,0,0,186830848,f9bd510f3f01,5242085376,3642806272,Container level,25960604,110249,3,8,1543977924,Process level,1444236,1506581,2300.108,0,5346,98068,4839,0,10028,12,88040,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4439,29080,771463,9549656,9203,41950,5207828,unavailable,1.02,34944,475668,28617788,32939556,VM level,25960604,110249
2018_12_05__02_45_26.json,123,2277147126,2393069532,4316099724,123098429302,2312060589,2369094821,3540928342,3263336900,143523824447,1424,12777,0,0,186834944,f9bd510f3f01,5242085376,3641032704,Container level,25960604,110249,3,8,1543977926,Process level,1445460,1507326,2300.108,0,5346,98189,4839,0,10038,12,88151,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4439,29080,771463,9549664,9203,41951,5207828,unavailable,1.02,34944,475672,28617668,32939556,VM level,25960604,110249
2018_12_05__02_45_27.json,124,2298575399,2409848144,4335716158,124176530247,2338897499,2388719966,3559463934,3286320455,144748257339,1434,12888,0,0,186839040,f9bd510f3f01,5242085376,3644137472,Container level,25960604,110249,3,8,1543977927,Process level,1446670,1508071,2300.108,0,5346,98312,4839,0,10050,12,88262,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4439,29080,771463,9549672,9203,41952,5207828,unavailable,1.02,34944,475676,28616856,32939556,VM level,25960604,110249
2018_12_05__02_45_28.json,125,2316661423,2430169705,4358222104,125255200387,2357125496,2410856288,3580952216,3309650965,145972215593,1445,12999,0,0,186843136,f9bd510f3f01,5242085376,3645562880,Container level,25960604,110249,3,8,1543977928,Process level,1447862,1508815,2300.108,0,5346,98431,4839,0,10059,12,88372,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4439,29080,771463,9549680,9203,41953,5207828,unavailable,1.02,34944,475680,28617048,32939556,VM level,25960604,110249
2018_12_05__02_45_29.json,126,2333791758,2451282967,4383364798,126335188653,2376389892,2429925275,3599633317,3329627961,147196331945,1455,13110,0,0,186847232,f9bd510f3f01,5242085376,3644026880,Container level,25960604,110249,3,8,1543977929,Process level,1449047,1509558,2300.108,0,5346,98557,4839,0,10073,12,88484,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4442,29080,771463,9549736,9203,41957,5207828,unavailable,1.02,34944,475684,28616304,32939556,VM level,25960604,110249
2018_12_05__02_45_30.json,127,2352820905,2471566111,4404222622,127412065532,2397191672,2449870087,3623891189,3351260486,148420396018,1465,13221,0,0,186851328,f9bd510f3f01,5242085376,3644645376,Container level,25960604,110249,3,8,1543977930,Process level,1450266,1510301,2300.108,0,5346,98676,4839,0,10082,12,88594,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4442,29080,771463,9549744,9203,41958,5207828,unavailable,1.02,34944,475688,28616392,32939556,VM level,25960604,110249
2018_12_05__02_45_31.json,128,2371881534,2490902682,4430099696,128491820062,2416494603,2475862834,3643217478,3375741264,149649867527,1475,13333,0,0,186855424,f9bd510f3f01,5242085376,3643969536,Container level,25960604,110249,3,8,1543977931,Process level,1451615,1511049,2300.108,0,5346,98797,4839,0,10089,12,88708,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4442,29080,771463,9549752,9203,41959,5207832,unavailable,1.02,34944,475692,28615940,32939556,VM level,25960604,110249
2018_12_05__02_45_32.json,129,2393923169,2511981809,4448023374,129567583840,2437961340,2495954222,3670496855,3399508985,150878823560,1483,13446,0,0,186859520,f9bd510f3f01,5242085376,3643883520,Container level,25960604,110249,3,8,1543977932,Process level,1452854,1511794,2300.108,0,5347,98918,4839,0,10098,12,88820,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4442,29080,771463,9549760,9203,41960,5207832,unavailable,1.1,34944,475696,28614480,32939556,VM level,25960604,110249
2018_12_05__02_45_33.json,130,2419675774,2536549501,4469695897,130643471885,2456906576,2512133983,3689208514,3422107352,152103471278,1491,13560,0,0,186863616,f9bd510f3f01,5242085376,3646062592,Container level,25960604,110249,3,8,1543977933,Process level,1454109,1512540,2300.108,0,5347,99042,4839,0,10109,12,88933,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4442,29080,771463,9549768,9203,41961,5207832,unavailable,1.1,34944,475700,28614236,32939556,VM level,25960604,110249
2018_12_05__02_45_34.json,131,2438335671,2558275708,4488328967,131722552122,2474873496,2532898021,3708704898,3449069551,153327479357,1501,13671,0,0,186867712,f9bd510f3f01,5242085376,3645001728,Container level,25960604,110249,3,8,1543977934,Process level,1455339,1513284,2300.108,0,5347,99165,4839,0,10119,12,89046,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4446,29080,771463,9549824,9203,41964,5207832,unavailable,1.1,34944,475704,28613956,32939556,VM level,25960604,110249
2018_12_05__02_45_35.json,132,2459638087,2581634160,4505942356,132800403740,2495239620,2553250254,3730397788,3469134528,154548705349,1510,13782,0,0,186871808,f9bd510f3f01,5242085376,3646865408,Container level,25960604,110249,3,8,1543977935,Process level,1456562,1514028,2300.108,0,5347,99284,4839,0,10128,12,89156,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4446,29080,771463,9549832,9203,41965,5207832,unavailable,1.1,34944,475708,28613968,32939556,VM level,25960604,110249
2018_12_05__02_45_36.json,133,2483569365,2601412452,4526328878,133878162326,2512728604,2572505543,3752053151,3491768907,155771538406,1521,13892,0,0,186875904,f9bd510f3f01,5242085376,3648409600,Container level,25960604,110249,3,8,1543977936,Process level,1457808,1514772,2300.108,0,5347,99406,4839,0,10139,12,89267,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4446,29080,771463,9549840,9203,41966,5207832,unavailable,1.09,34944,475712,28612668,32939556,VM level,25960604,110249
2018_12_05__02_45_37.json,134,2501378526,2618789784,4548608000,134950935417,2530210556,2592331409,3775773284,3518015673,156993573726,1531,14003,0,0,186880000,f9bd510f3f01,5242085376,3648188416,Container level,25960604,110249,3,8,1543977937,Process level,1459092,1515516,2300.108,0,5347,99528,4839,0,10150,12,89378,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4446,29080,771463,9549848,9203,41967,5207832,unavailable,1.09,34944,475716,28612880,32939556,VM level,25960604,110249
2018_12_05__02_45_39.json,136,2516364875,2638512037,4574893615,136028053274,2551319007,2612011300,3794484239,3544041696,158216477016,1541,14115,0,0,186884096,f9bd510f3f01,5242085376,3649200128,Container level,25960604,110249,3,8,1543977939,Process level,1460331,1516260,2300.108,0,5347,99646,4839,0,10157,12,89489,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4446,29080,771463,9549856,9203,41968,5207832,unavailable,1.09,34944,475720,28612000,32939556,VM level,25960604,110249
2018_12_05__02_45_40.json,137,2533514949,2657328639,4593904672,137107973721,2575919816,2630587689,3816144285,3567925287,159441094063,1550,14228,0,0,186888192,f9bd510f3f01,5242085376,3649085440,Container level,25960604,110249,3,8,1543977940,Process level,1461637,1517002,2300.108,0,5347,99772,4839,0,10167,12,89605,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4448,29080,771463,9549912,9203,41973,5207832,unavailable,1.09,34944,475724,28612276,32939556,VM level,25960604,110249
2018_12_05__02_45_41.json,138,2549953125,2677207936,4615665546,138186416618,2591929447,2650162267,3844165149,3595938663,160664470229,1557,14340,0,0,186892288,f9bd510f3f01,5242085376,3649720320,Container level,25960604,110249,3,8,1543977941,Process level,1462876,1517746,2300.108,0,5347,99892,4839,0,10174,12,89718,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4448,29080,771463,9549920,9203,41974,5207836,unavailable,1.09,34944,475728,28611024,32939556,VM level,25960604,110249
2018_12_05__02_45_42.json,139,2568527101,2698824575,4633743492,139263916312,2618243740,2668250860,3862392871,3621246077,161888474521,1567,14452,0,0,186896384,f9bd510f3f01,5242085376,3648536576,Container level,25960604,110249,3,8,1543977942,Process level,1464115,1518492,2300.108,0,5347,100014,4839,0,10184,12,89830,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4448,29080,771463,9549928,9203,41975,5207836,unavailable,1.08,34944,475732,28610360,32939556,VM level,25960604,110249
2018_12_05__02_45_43.json,140,2589340586,2718521591,4654036141,140344204640,2636428005,2689202871,3881423595,3646016597,163116602356,1575,14564,0,0,186900480,f9bd510f3f01,5242085376,3651997696,Container level,25960604,110249,3,8,1543977943,Process level,1465357,1519237,2300.108,0,5347,100133,4839,0,10192,12,89941,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4448,29080,771463,9549936,9203,41976,5207840,unavailable,1.08,34944,475736,28609876,32939556,VM level,25960604,110249
2018_12_05__02_45_44.json,141,2610691029,2740297591,4677530177,141423223421,2659290424,2708557272,3900413156,3668630257,164341016810,1584,14676,0,0,186904576,f9bd510f3f01,5242085376,3647475712,Container level,25960604,110249,3,8,1543977944,Process level,1466669,1519981,2300.108,0,5347,100255,4839,0,10201,12,90054,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4466,29080,771463,9550104,9203,41979,5207840,unavailable,1.08,34952,475732,28609500,32939556,VM level,25960604,110249
2018_12_05__02_45_45.json,142,2630097001,2760602186,4700357864,142502935567,2680999627,2725904109,3921192229,3690483763,165570000986,1592,14789,0,0,186908672,f9bd510f3f01,5242085376,3650322432,Container level,25960604,110249,3,8,1543977945,Process level,1467905,1520728,2300.108,0,5348,100377,4839,0,10211,12,90166,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4472,29080,771463,9550232,9203,41988,5207840,unavailable,1.08,34952,475744,28610224,32939556,VM level,25960604,110249
2018_12_05__02_45_46.json,143,2650786010,2780389863,4718277224,143581131689,2704873110,2741643044,3944545947,3719532113,166794417577,1602,14901,0,0,186912768,f9bd510f3f01,5242085376,3651174400,Container level,25960604,110249,3,8,1543977946,Process level,1469185,1521472,2300.108,0,5348,100497,4839,0,10219,12,90278,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4472,29080,771463,9550240,9203,41989,5207844,unavailable,1.08,34952,475748,28608244,32939556,VM level,25960604,110249
2018_12_05__02_45_47.json,144,2673392926,2798229652,4742956577,144660046094,2727153404,2756468080,3961850024,3744929542,168018362184,1612,15011,0,0,186916864,f9bd510f3f01,5242085376,3654103040,Container level,25960604,110249,3,8,1543977947,Process level,1470415,1522217,2300.108,0,5348,100619,4839,0,10229,12,90390,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4472,29080,771463,9550248,9203,41990,5207844,unavailable,1.08,34952,475752,28607980,32939556,VM level,25960604,110249
2018_12_05__02_45_48.json,145,2693522164,2820352903,4762749776,145736562085,2748934772,2775507201,3976417691,3773620081,169240999198,1623,15122,0,0,186920960,f9bd510f3f01,5242085376,3651616768,Container level,25960604,110249,3,8,1543977948,Process level,1471637,1522961,2300.108,0,5348,100741,4839,0,10241,12,90500,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4472,29080,771463,9550256,9203,41991,5207844,unavailable,1.08,34952,475756,28607340,32939556,VM level,25960604,110249
2018_12_05__02_45_49.json,146,2715715293,2838622795,4783897614,146814205501,2766004037,2793240829,3995955710,3802086614,170463730785,1632,15233,0,0,186925056,f9bd510f3f01,5242085376,3652243456,Container level,25960604,110249,3,8,1543977949,Process level,1472891,1523706,2300.108,0,5348,100862,4839,0,10250,12,90612,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4472,29080,771463,9550264,9203,41992,5207844,unavailable,1.08,34952,475760,28607288,32939556,VM level,25960604,110249
2018_12_05__02_45_50.json,147,2732934813,2857986430,4810354753,147888303434,2788164564,2815532469,4014698453,3825798022,171687061437,1638,15347,0,0,186929152,f9bd510f3f01,5242085376,3650215936,Container level,25960604,110249,3,8,1543977950,Process level,1474207,1524450,2300.108,0,5348,100980,4839,0,10257,12,90723,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4472,29080,771463,9550272,9203,41993,5207844,unavailable,1.08,34952,475764,28607500,32939556,VM level,25960604,110249
2018_12_05__02_45_52.json,149,2757911175,2874697015,4833631568,148963773343,2807340538,2834437509,4036789857,3849128154,172913718262,1646,15459,0,0,186933248,f9bd510f3f01,5242085376,3653005312,Container level,25960604,110249,3,8,1543977952,Process level,1475442,1525194,2300.108,0,5348,101100,4839,0,10264,12,90836,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4472,29080,771463,9550280,9203,41994,5207844,unavailable,1.07,34952,475768,28606568,32939556,VM level,25960604,110249
2018_12_05__02_45_53.json,150,2776181939,2897108525,4854947084,150043518284,2830186821,2850850623,4055376704,3872448159,174134669716,1654,15570,0,0,186937344,f9bd510f3f01,5242085376,3653824512,Container level,25960604,110249,3,8,1543977953,Process level,1476665,1525938,2300.108,0,5348,101219,4839,0,10271,12,90948,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4472,29080,771463,9550288,9203,41995,5207844,unavailable,1.07,34952,475772,28605952,32939556,VM level,25960604,110249
2018_12_05__02_45_54.json,151,2793756478,2917067234,4877124402,151125048102,2849929491,2869615937,4077548738,3894705174,175357817629,1664,15681,0,0,186941440,f9bd510f3f01,5242085376,3655012352,Container level,25960604,110249,3,8,1543977954,Process level,1477879,1526682,2300.108,0,5348,101342,4839,0,10282,12,91060,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4472,29080,771463,9550296,9203,41996,5207844,unavailable,1.07,34952,475776,28604856,32939556,VM level,25960604,110249
2018_12_05__02_45_55.json,152,2812532121,2938823944,4900151609,152204723167,2869554431,2888785555,4097200522,3918828803,176584056724,1678,15790,0,0,186945536,f9bd510f3f01,5242085376,3657273344,Container level,25960604,110249,3,8,1543977955,Process level,1479076,1527426,2300.108,0,5348,101463,4839,0,10294,12,91169,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4472,29080,771463,9550304,9203,41997,5207844,unavailable,1.07,34952,475776,28604580,32939556,VM level,25960604,110249
2018_12_05__02_45_56.json,153,2828439557,2957207552,4923117740,153280979540,2892438688,2907931153,4118898579,3946016692,177807453365,1689,15902,0,0,186949632,f9bd510f3f01,5242085376,3655221248,Container level,25960604,110249,3,8,1543977956,Process level,1480259,1528169,2300.108,0,5348,101586,4839,0,10306,12,91280,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4472,29080,771463,9550312,9203,41998,5207844,unavailable,1.07,34952,475784,28603412,32939556,VM level,25960604,110249
2018_12_05__02_45_57.json,154,2845157119,2974856787,4946527589,154359252771,2910764302,2927243064,4146423281,3970874278,179037397350,1698,16012,0,0,186953728,f9bd510f3f01,5242085376,3657949184,Container level,25960604,110249,3,8,1543977957,Process level,1481542,1528915,2300.108,0,5348,101709,4839,0,10318,12,91391,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4472,29080,771463,9550320,9203,41999,5207844,unavailable,1.06,34952,475788,28602264,32939556,VM level,25960604,110249
2018_12_05__02_45_58.json,155,2861812274,2993387767,4968803075,155441636239,2929675643,2946634358,4170394110,3997107054,180261889072,1707,16126,0,0,186957824,f9bd510f3f01,5242085376,3658915840,Container level,25960604,110249,3,8,1543977958,Process level,1482762,1529659,2300.108,0,5349,101829,4839,0,10326,12,91503,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4472,29080,771463,9550328,9203,42000,5207844,unavailable,1.06,34952,475792,28602252,32939556,VM level,25960604,110249
2018_12_05__02_45_59.json,156,2882231439,3009724719,4988521227,156525626191,2945800901,2968390742,4192683068,4020468574,181486492228,1716,16238,0,0,186961920,f9bd510f3f01,5242085376,3658444800,Container level,25960604,110249,3,8,1543977959,Process level,1483984,1530404,2300.108,0,5349,101951,4839,0,10334,12,91617,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4472,29080,771463,9550336,9203,42001,5207844,unavailable,1.06,34952,475796,28602144,32939556,VM level,25960604,110249
2018_12_05__02_46_00.json,157,2907604109,3025287944,5011295276,157602051710,2963601435,2985634995,4215130963,4047106807,182715136299,1726,16348,0,0,186966016,f9bd510f3f01,5242085376,3656499200,Container level,25960604,110249,3,8,1543977960,Process level,1485224,1531148,2300.108,0,5349,102071,4839,0,10343,12,91728,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4472,29080,771463,9550344,9203,42002,5207844,unavailable,1.06,34952,475800,28601568,32939556,VM level,25960604,110249
2018_12_05__02_46_01.json,158,2924505623,3042777566,5033857112,158681351832,2983911759,3003370993,4236072022,4075249968,183938492740,1735,16461,0,0,186970112,f9bd510f3f01,5242085376,3659128832,Container level,25960604,110249,3,8,1543977961,Process level,1486448,1531894,2300.108,0,5349,102193,4839,0,10354,12,91839,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4472,29080,771463,9550352,9203,42003,5207844,unavailable,1.06,34952,475804,28602684,32939556,VM level,25960604,110249
2018_12_05__02_46_02.json,159,2940855901,3065200501,5053278732,159760129980,3005017620,3023308770,4258242004,4099832288,185163081030,1745,16573,0,0,186974208,f9bd510f3f01,5242085376,3657166848,Container level,25960604,110249,3,8,1543977962,Process level,1487692,1532638,2300.108,0,5349,102315,4839,0,10364,12,91951,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4472,29080,771463,9550360,9203,42004,5207844,unavailable,1.06,34952,475808,28602688,32939556,VM level,25960604,110249
