,,cCpu0TIME,cCpu1TIME,cCpu2TIME,cCpu3TIME,cCpu4TIME,cCpu5TIME,cCpu6TIME,cCpu7TIME,cCpuTime,cCpuTimeKernelMode,cCpuTimeUserMode,cDiskReadBytes,cDiskSectorIO,cDiskWriteBytes,cId,cMemoryMaxUsed,cMemoryUsed,cMetricType,cNetworkBytesRecvd,cNetworkBytesSent,cNumProcesses,cNumProcessors,currentTime,pMetricType,vCpuContextSwitches,vCpuIdleTime,vCpuMhz,vCpuNice,vCpuSteal,vCpuTime,vCpuTimeIOWait,vCpuTimeIntSrvc,vCpuTimeKernelMode,vCpuTimeSoftIntSrvc,vCpuTimeUserMode,vCpuType,vDiskMergedReads,vDiskMergedWrites,vDiskReadTime,vDiskSectorReads,vDiskSectorWrites,vDiskSuccessfulReads,vDiskSuccessfulWrites,vDiskWriteTime,vId,vLoadAvg,vMemoryBuffers,vMemoryCached,vMemoryFree,vMemoryTotal,vMetricType,vNetworkBytesRecvd,vNetworkBytesSent
2018_12_12__19_30_32.json,118,29137717125,64525765492,31204613444,54968619460,25750506085,25676691679,24717177156,16115440966,272054174831,1800,25044,0,0,186892288,6bad1904105c,4262821888,4242485248,Container level,25962679,94160,3,8,1544643032,Process level,1269928,602955,2300.105,585,4817,177419,2753,0,5683,13,171736,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,437,6923,102968,11207607,979496,51489,7979,156408,unavailable,2,45512,5845624,22612556,32939552,VM level,25962679,94160
2018_12_12__19_30_33.json,119,29157118843,65607013617,31224085815,54991316775,25775588099,25702344990,24734741582,16133536690,273278388720,1809,25156,0,0,186896384,6bad1904105c,4262821888,4243849216,Container level,25962679,94160,3,8,1544643033,Process level,1271140,603699,2300.105,585,4817,177540,2753,0,5693,13,171847,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,437,6923,102968,11207607,979504,51489,7980,156408,unavailable,2,45512,5845628,22612128,32939552,VM level,25962679,94160
2018_12_12__19_30_34.json,120,29177493409,66685271490,31247892824,55009052981,25792373885,25726441271,24755848643,16155078173,274503383493,1817,25270,0,0,186900480,6bad1904105c,4262821888,4244938752,Container level,25962679,94160,3,8,1544643034,Process level,1272372,604445,2300.105,585,4817,177662,2753,0,5701,13,171961,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,437,6923,102968,11207607,979512,51489,7981,156408,unavailable,2,45512,5845632,22610964,32939552,VM level,25962679,94160
2018_12_12__19_30_35.json,121,29196769891,67758081753,31265600409,55029962650,25809900151,25755967071,24779685758,16176432213,275726626852,1827,25380,0,0,186904576,6bad1904105c,4262821888,4243787776,Container level,25962679,94160,3,8,1544643035,Process level,1273707,605188,2300.105,585,4817,177784,2753,0,5712,13,172072,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,437,6923,102968,11207607,979520,51489,7982,156408,unavailable,1.92,45512,5845636,22611308,32939552,VM level,25962679,94160
2018_12_12__19_30_36.json,122,30364861225,69799824978,32451260584,56221534245,26995329707,26946159142,25960650446,17359333235,283159318136,1861,26038,0,0,186908672,6bad1904105c,4365836288,4364718080,Container level,25962679,94160,11,8,1544643036,Process level,1275495,605826,2300.105,585,4817,178103,2753,0,5751,13,172352,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,437,6923,102968,11207607,979528,51489,7983,156408,unavailable,1.92,45512,5854420,22490916,32939552,VM level,25962679,94160
2018_12_12__19_30_40.json,126,33377014511,72795505821,35492182817,59257100889,29993942911,29964206873,29015555513,20402022231,310213765454,1877,28751,0,0,186912768,6bad1904105c,4534464512,4533112832,Container level,25962679,94160,11,8,1544643040,Process level,1293415,605846,2300.105,585,4818,181182,2753,0,5757,13,175425,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,437,6926,102968,11207607,997144,51489,8059,157092,unavailable,2.41,45512,5854432,22355660,32939552,VM level,25962679,94160
2018_12_12__19_30_41.json,127,33866803746,73285385193,35985215097,59752778880,30487003193,30462403037,29512211832,20904058344,314172132041,1922,28780,0,0,186916864,6bad1904105c,4877443072,4876771328,Container level,25962679,94160,11,8,1544643041,Process level,1513685,606480,2300.105,585,4836,181277,2753,0,5804,13,175473,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,437,6926,102968,11207607,997152,51489,8060,157092,unavailable,2.41,45512,5854440,21999944,32939552,VM level,25962679,94160
2018_12_12__19_30_43.json,129,35925444027,75348312998,38130645478,61830713127,32623861303,32600137658,31542311738,23030717941,328345257522,1951,30062,0,0,186920960,6bad1904105c,4951044096,4949475328,Container level,25962679,94160,11,8,1544643043,Process level,1563942,606588,2300.105,585,4840,182180,2753,0,5841,13,176339,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,437,6926,102968,11207607,997160,51489,8061,157092,unavailable,2.41,45512,5854448,21919392,32939552,VM level,25962679,94160
2018_12_12__19_30_47.json,133,39902024564,79336268474,42069587110,65828192681,36615353338,36561267318,35532060950,27038805212,360100710054,1954,33227,0,0,186925056,6bad1904105c,4951044096,4949262336,Container level,25962679,94160,11,8,1544643047,Process level,1567718,606589,2300.105,585,4840,185376,2753,0,5843,13,179533,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,437,6926,102968,11207607,997168,51489,8062,157092,unavailable,2.93,45512,5854456,21919724,32939552,VM level,25962679,94160
2018_12_12__19_30_51.json,137,43936404657,83373464320,46066161753,69866316879,40646603620,40570390089,39560399057,31058138137,392455174073,1955,36475,0,0,186929152,6bad1904105c,4951044096,4949094400,Container level,25962679,94160,11,8,1544643051,Process level,1571372,606589,2300.105,585,4840,188591,2753,0,5845,13,182746,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,437,6926,102968,11207607,997176,51489,8063,157092,unavailable,3.34,45512,5854464,21919404,32939552,VM level,25962679,94160
2018_12_12__19_30_55.json,141,47957513494,87419626182,50065324974,73898914629,44665715463,44580191145,43583632382,35080898144,424468904018,1956,39679,0,0,186933248,6bad1904105c,4951044096,4949643264,Container level,25962679,94160,11,8,1544643055,Process level,1575038,606590,2300.105,585,4840,191807,2753,0,5847,13,185960,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,437,6926,102968,11207607,997184,51489,8064,157092,unavailable,3.34,45512,5854472,21920132,32939552,VM level,25962679,94160
2018_12_12__19_30_59.json,145,51921744764,91370699344,54046807547,77871115325,48618229307,48539854272,47559315568,39016086093,456320848011,1958,42864,0,0,186937344,6bad1904105c,4951101440,4949725184,Container level,25962679,94160,11,8,1544643059,Process level,1578678,606590,2300.105,585,4840,195031,2753,0,5849,13,189182,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,437,6950,102968,11207607,997400,51489,8067,157092,unavailable,3.79,45520,5854480,21919720,32939552,VM level,25962679,94160
2018_12_12__19_31_03.json,149,55796084945,95238904591,57931535110,81739548462,52466216042,52409933286,51433293565,42848869802,487242511038,1960,45949,0,0,186941440,6bad1904105c,4951306240,4949942272,Container level,25962679,94160,11,8,1544643063,Process level,1582227,606590,2300.105,585,4840,198107,2753,0,5851,13,192256,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,437,6956,102968,11207607,997656,51489,8084,157092,unavailable,4.21,45520,5854488,21918284,32939552,VM level,25962679,94160
2018_12_12__19_31_06.json,152,59639658569,99091552990,61761869369,85566617651,56294097229,56265588391,55256770789,46685857655,517940010472,1962,49027,0,0,186945536,6bad1904105c,4951306240,4949225472,Container level,25962679,94160,11,8,1544643067,Process level,1585887,606591,2300.105,585,4840,201210,2753,0,5853,13,195357,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,437,6956,102968,11207607,997664,51489,8085,157092,unavailable,4.59,45520,5854496,21919144,32939552,VM level,25962679,94160
2018_12_12__19_31_10.json,156,63623730594,103043870442,65718357716,89548241907,60279660388,60249385264,59224901476,50662366931,549664584164,1963,52187,0,0,186949632,6bad1904105c,4951306240,4949237760,Container level,25962679,94160,11,8,1544643070,Process level,1589566,606591,2300.105,585,4840,204381,2753,0,5854,13,198527,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,437,6956,102968,11207607,997672,51489,8086,157092,unavailable,4.87,45520,5854504,21919388,32939552,VM level,25962679,94160
2018_12_12__19_31_14.json,160,67634316342,107071472921,69729243074,93570048997,64289132602,64263695506,63228850027,54696647380,581637852010,1963,55399,0,0,186953728,6bad1904105c,4952100864,4951658496,Container level,25962679,94160,11,8,1544643074,Process level,1593258,606591,2300.105,585,4840,207549,2753,0,5856,13,201693,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,437,6956,102968,11207607,997680,51489,8087,157092,unavailable,4.87,45520,5854512,21919636,32939552,VM level,25962679,94160
2018_12_12__19_31_18.json,164,71503591471,110971521280,73602642783,97442932715,68174167578,68138659774,67112973302,58579920864,612617494322,1965,58503,0,0,186957824,6bad1904105c,4962820096,4962603008,Container level,25962679,94160,11,8,1544643078,Process level,1597961,606591,2300.105,585,4840,210675,2753,0,5858,13,204817,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,437,6956,102968,11207607,997688,51489,8088,157092,unavailable,5.2,45520,5857616,21908460,32939552,VM level,25962679,94160
2018_12_12__19_31_22.json,168,75528214657,115020534575,77659154778,101459228866,72204539926,72163076156,71138279483,62620300915,645075300568,1969,61740,0,0,186961920,6bad1904105c,4966535168,4964769792,Container level,25962679,94160,11,8,1544643082,Process level,1601944,606591,2300.105,585,4840,213891,2753,0,5862,13,208029,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,437,6957,102968,11207607,1003976,51489,8121,157220,unavailable,5.5,45520,5858652,21905356,32939552,VM level,25962679,94160
2018_12_12__19_31_26.json,172,79446925509,118983310939,81592235257,105415616545,76125225100,76089724519,75081165976,66559154386,676414563198,1969,64861,0,0,186966016,6bad1904105c,4966535168,4964380672,Container level,25962679,94160,11,8,1544643086,Process level,1605570,606591,2300.105,585,4840,217043,2753,0,5863,13,211180,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,437,6957,102968,11207607,1003984,51489,8122,157220,unavailable,6.02,45520,5858660,21905856,32939552,VM level,25962679,94160
2018_12_12__19_31_30.json,176,83451891538,122996522249,85604970489,109415001541,80143054506,80090187894,79097539158,70569715719,708426094860,1970,68069,0,0,186970112,6bad1904105c,4966535168,4964798464,Container level,25962679,94160,11,8,1544643090,Process level,1609393,606591,2300.105,585,4840,220243,2753,0,5865,13,214378,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,437,6973,102968,11207607,1004136,51489,8125,157220,unavailable,6.18,45528,5858668,21903876,32939552,VM level,25962679,94160
2018_12_12__19_31_34.json,180,87365285334,126919533629,89521450835,113357988651,84049254730,84015597156,83019040075,74485319299,739951334717,1972,71228,0,0,186974208,6bad1904105c,4966723584,4964732928,Container level,25962679,94160,11,8,1544643094,Process level,1613129,606592,2300.105,585,4840,223417,2753,0,5866,13,217551,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,437,6973,102968,11207607,1004144,51489,8126,157220,unavailable,6.18,45528,5858676,21903716,32939552,VM level,25962679,94160
2018_12_12__19_31_38.json,184,91319151067,130869551533,93482955601,117309527668,87973538040,87958850781,86987126489,78430614935,771549332130,1973,74375,0,0,186978304,6bad1904105c,4967055360,4965122048,Container level,25962679,94160,11,8,1544643098,Process level,1616780,606592,2300.105,585,4840,226559,2753,0,5867,13,220692,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,437,6973,102968,11207607,1004152,51489,8127,157220,unavailable,6.49,45528,5858684,21904696,32939552,VM level,25962679,94160
2018_12_12__19_31_42.json,188,95254518586,134785940492,97422218977,121251222151,91923488258,91887957729,90911573819,82395114069,803114250802,1975,77534,0,0,186982400,6bad1904105c,4967124992,4965179392,Container level,25962679,94160,11,8,1544643102,Process level,1620422,606592,2300.105,585,4840,229727,2753,0,5868,13,223859,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,437,6973,102968,11207607,1004160,51489,8128,157220,unavailable,6.93,45528,5858692,21904444,32939552,VM level,25962679,94160
2018_12_12__19_31_46.json,192,99291493937,138800088580,101453412510,125276862312,95962070899,95920895337,94946737987,86450071381,835511565742,1975,80781,0,0,186986496,6bad1904105c,4967124992,4964900864,Container level,25962679,94160,11,8,1544643106,Process level,1624106,606592,2300.105,585,4840,232952,2753,0,5870,13,227082,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,437,6973,102968,11207607,1004168,51489,8129,157220,unavailable,7.02,45528,5858700,21904056,32939552,VM level,25962679,94160
2018_12_12__19_31_50.json,196,103339474944,142858038218,105478528756,129314549690,100004862571,99963331014,98979664248,90495417543,867747709758,1976,84005,0,0,186990592,6bad1904105c,4967124992,4964646912,Container level,25962679,94160,11,8,1544643110,Process level,1627846,606592,2300.105,585,4840,236165,2753,0,5871,13,230294,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,437,6973,102968,11207607,1006256,51489,8142,157224,unavailable,7.17,45528,5858708,21904436,32939552,VM level,25962679,94160
2018_12_12__19_31_54.json,200,107342942680,146844851326,109485158267,133298847941,103986650652,103967070431,102987428914,94502665170,899665550853,1977,87191,0,0,186994688,6bad1904105c,4967124992,4964560896,Container level,25962679,94160,11,8,1544643114,Process level,1631514,606592,2300.105,585,4840,239368,2753,0,5872,13,233496,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,437,6973,102968,11207607,1006264,51489,8143,157224,unavailable,7.17,45528,5858716,21904240,32939552,VM level,25962679,94160
2018_12_12__19_31_58.json,204,111324679451,150823233193,113463588562,137292868652,107955711255,107926983666,106939829875,98469939678,930967084555,1977,90322,0,0,186998784,6bad1904105c,4968529920,4967141376,Container level,25962679,94160,11,8,1544643118,Process level,1635760,606592,2300.105,585,4840,242492,2753,0,5874,13,236618,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,437,6990,102968,11207607,1006440,51489,8147,157224,unavailable,7.32,45536,5860708,21902536,32939552,VM level,25962679,94160
2018_12_12__19_32_02.json,208,115269580217,154775944021,117440961974,141229234992,111875695816,111850833803,110882105758,102401148036,962943683349,1979,93517,0,0,187002880,6bad1904105c,4970385408,4968968192,Container level,25962749,94160,11,8,1544643122,Process level,1640044,606592,2300.105,585,4840,245724,2753,0,5875,13,239849,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,437,6994,102968,11207607,1006552,51489,8155,157224,unavailable,7.54,45536,5862340,21899864,32939552,VM level,25962749,94160
2018_12_12__19_32_06.json,212,119231082640,158756051292,121412360446,145205598456,115820971343,115795448590,114859849050,106365987481,994793265934,1980,96711,0,0,187006976,6bad1904105c,4971376640,4969656320,Container level,25962749,94160,11,8,1544643126,Process level,1643894,606592,2300.105,585,4840,248918,2753,0,5877,13,243041,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,437,6997,102968,11207607,1013920,51489,8192,157340,unavailable,7.57,45536,5862860,21899544,32939552,VM level,25962749,94160
2018_12_12__19_32_10.json,214,123239511280,162741229997,125413173530,149187138309,119805070698,119804218675,118846921690,110358112067,1026677286664,1981,99894,0,0,187011072,6bad1904105c,4971376640,4969443328,Container level,25962749,94160,11,8,1544643130,Process level,1647665,606592,2300.105,585,4840,252079,2753,0,5878,13,246201,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,437,6997,102968,11207607,1013928,51489,8193,157340,unavailable,7.77,45536,5862868,21899996,32939552,VM level,25962749,94160
2018_12_12__19_32_13.json,217,126084409737,165596820231,128250960127,152026688266,122635538985,122650870891,121686719715,113198970170,1049604891638,1982,102183,0,0,187015168,6bad1904105c,4971376640,4969234432,Container level,25962749,94160,11,8,1544643133,Process level,1650259,606592,2300.105,585,4840,254354,2753,0,5879,13,248475,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,437,6997,102968,11207607,1013936,51489,8194,157340,unavailable,7.77,45536,5862868,21900272,32939552,VM level,25962749,94160
2018_12_12__19_32_16.json,220,128912048477,168424655706,131067618952,154828042566,125450852131,125481258003,124516673156,116026857748,1072117917156,1983,104438,0,0,187019264,6bad1904105c,4971376640,4969463808,Container level,25962749,94160,11,8,1544643136,Process level,1652863,606592,2300.105,585,4840,256626,2753,0,5880,13,250746,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,437,6997,102968,11207607,1013944,51489,8195,157340,unavailable,7.79,45536,5862872,21900428,32939552,VM level,25962749,94160
2018_12_12__19_32_19.json,223,131736226298,171248161568,133887991699,157658566209,128273332861,128302089101,127335407994,118842274153,1094630054478,1983,106697,0,0,187023360,6bad1904105c,4971376640,4969209856,Container level,25962749,94160,11,8,1544643139,Process level,1655526,606592,2300.105,585,4840,258883,2753,0,5881,13,253002,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,437,6997,102968,11207607,1013952,51489,8196,157340,unavailable,7.79,45536,5862880,21899892,32939552,VM level,25962749,94160
2018_12_12__19_32_21.json,225,134569341157,174058372942,136718235427,160480783522,131108606725,131136578969,130164110112,121655404287,1116948826887,1984,108929,0,0,187027456,6bad1904105c,4971376640,4969484288,Container level,25962749,94160,11,8,1544643141,Process level,1658137,606592,2300.105,585,4840,261119,2753,0,5881,13,255238,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,437,6997,102968,11207607,1013960,51489,8197,157340,unavailable,8.12,45536,5862884,21900556,32939552,VM level,25962749,94160
2018_12_12__19_32_24.json,228,137381697820,176872795636,139515080059,163299166972,133914207232,133952819440,132974837173,124443237400,1139653823805,1985,111191,0,0,187031552,6bad1904105c,4971376640,4969263104,Container level,25962749,94160,11,8,1544643144,Process level,1660769,606592,2300.105,585,4840,263379,2753,0,5883,13,257496,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,437,6997,102968,11207607,1013968,51489,8198,157340,unavailable,8.12,45536,5862888,21900252,32939552,VM level,25962749,94160
2018_12_12__19_32_27.json,231,140102633077,179602588022,142249725219,166014471233,136649672980,136679018631,135719847985,127176914109,1161507997514,1985,113380,0,0,187035648,6bad1904105c,4971376640,4969267200,Container level,25962749,94160,11,8,1544643147,Process level,1663479,606592,2300.105,585,4840,265595,2753,0,5883,13,259712,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,437,6997,102968,11207607,1013976,51489,8199,157340,unavailable,8.19,45536,5862892,21899812,32939552,VM level,25962749,94160
2018_12_12__19_32_30.json,234,142898945190,182406646484,145056919216,168809918876,139440365605,139465533475,138504491241,129961445532,1183730936950,1986,115612,0,0,187039744,6bad1904105c,4971376640,4969066496,Container level,25962749,94160,11,8,1544643150,Process level,1666131,606592,2300.105,585,4840,267833,2753,0,5885,13,261948,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,437,7017,102968,11207607,1014184,51489,8205,157344,unavailable,8.19,45552,5862896,21900180,32939552,VM level,25962749,94160
2018_12_12__19_32_32.json,236,145625969975,185156467836,147798183264,171541728142,142186446759,142205003348,141262509464,132703117958,1205537487977,1986,117794,0,0,187043840,6bad1904105c,4971376640,4969398272,Container level,25962749,94160,11,8,1544643153,Process level,1668915,606592,2300.105,585,4840,270015,2753,0,5885,13,264130,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,437,7022,102968,11207607,1015376,51489,8223,157344,unavailable,8.26,45552,5862900,21900152,32939552,VM level,25962749,94160
2018_12_12__19_32_35.json,239,148404358578,187948933679,150585041863,174339676957,144953551666,144978429162,144044273761,135471400578,1227945685181,1987,120028,0,0,187047936,6bad1904105c,4971499520,4970229760,Container level,25962749,94160,11,8,1544643155,Process level,1671674,606592,2300.105,585,4840,272239,2753,0,5887,13,266352,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,437,7022,102968,11207607,1015384,51489,8224,157344,unavailable,8.24,45552,5863340,21899116,32939552,VM level,25962749,94160
2018_12_12__19_32_38.json,242,151246993101,190789952786,153439702593,177179002553,147791755194,147831559551,146903024074,138305900860,1250643930054,1988,122309,0,0,187052032,6bad1904105c,4973133824,4971757568,Container level,25962749,94160,11,8,1544643158,Process level,1674859,606592,2300.105,585,4840,274489,2753,0,5888,13,268601,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,437,7022,102968,11207607,1015392,51489,8225,157344,unavailable,8.24,45552,5864976,21897120,32939552,VM level,25962749,94160
2018_12_12__19_32_41.json,245,154020554891,193559193593,156228273824,179951935292,150570705307,150615314678,149682726250,141082199472,1272959885237,1989,124528,0,0,187056128,6bad1904105c,4974260224,4972679168,Container level,25962749,94160,11,8,1544643161,Process level,1677731,606592,2300.105,585,4840,276751,2753,0,5888,13,270863,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,437,7022,102968,11207607,1015400,51489,8226,157344,unavailable,8.22,45552,5866012,21896168,32939552,VM level,25962749,94160
2018_12_12__19_32_44.json,248,155930474169,195471717874,157295940255,181855683232,152478868530,152532606371,151598033883,143154550850,1290034970849,1996,126281,0,0,187060224,6bad1904105c,4977950720,4975472640,Container level,25962749,94160,10,8,1544643164,Process level,1680220,606688,2300.105,585,4840,278837,2753,0,5890,13,272947,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,437,7022,102968,11207607,1015408,51489,8227,157344,unavailable,8.22,45552,5866528,21892608,32939552,VM level,25962749,94160
2018_12_12__19_32_45.json,249,157061648203,196592444565,158416713263,182972792186,153608325524,153829338595,152734193431,143628146695,1298587400946,2011,127118,0,0,187064320,6bad1904105c,4979507200,4976832512,Container level,25962749,94160,10,8,1544643165,Process level,1681417,606788,2300.105,585,4840,279693,2753,0,5906,13,273787,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,437,7022,102968,11207607,1015416,51489,8228,157344,unavailable,8.22,45552,5866532,21891772,32939552,VM level,25962749,94160
2018_12_12__19_32_46.json,250,158203211956,197722079014,159551083883,183325146287,154737577804,155148139805,153957341329,144758779187,1307145201211,2023,127963,0,0,187068416,6bad1904105c,4979937280,4975808512,Container level,25962749,94160,10,8,1544643166,Process level,1682738,606888,2300.105,585,4840,280549,2753,0,5919,13,274630,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,437,7022,102968,11207607,1015424,51489,8229,157344,unavailable,8.12,45552,5866536,21891920,32939552,VM level,25962749,94160
2018_12_12__19_32_47.json,251,159360336645,198877805440,160698562305,183604630098,155647620560,156303817566,155228534133,145924595864,1315421922668,2036,128780,0,0,187072512,6bad1904105c,4979937280,4977864704,Container level,25962749,94160,9,8,1544643167,Process level,1684100,607015,2300.105,585,4841,281394,2753,0,5932,13,275462,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,437,7025,102968,11207607,1022736,51489,8266,157500,unavailable,8.12,45552,5867056,21889888,32939552,VM level,25962749,94160
2018_12_12__19_32_48.json,252,160506010543,200027186462,161850481036,183807100268,155876105500,157456837542,156371539077,147080289281,1322748189487,2049,129498,0,0,187076608,6bad1904105c,4979937280,4978999296,Container level,25962749,94160,9,8,1544643168,Process level,1685518,607230,2300.105,585,4841,282118,2753,0,5943,13,276175,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,437,7025,102968,11207607,1022744,51489,8267,157504,unavailable,8.12,45552,5867060,21890084,32939552,VM level,25962749,94160
2018_12_12__19_32_50.json,254,161656623723,201179809323,163002796368,184002081553,156083514780,158608990570,157524225470,148221604853,1330053574279,2057,130215,0,0,187080704,6bad1904105c,4980207616,4977147904,Container level,25962749,94160,9,8,1544643170,Process level,1686986,607446,2300.105,585,4841,282849,2753,0,5955,13,276894,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,437,7025,102968,11207607,1022752,51489,8268,157504,unavailable,8.12,45552,5867068,21890072,32939552,VM level,25962749,94160
2018_12_12__19_32_51.json,255,162797874003,202315846250,164137253468,184184783288,156324509420,159745775747,158665636912,149339020240,1337308765708,2070,130921,0,0,187084800,6bad1904105c,4980207616,4977352704,Container level,25962749,94160,9,8,1544643171,Process level,1688415,607661,2300.105,585,4841,283573,2753,0,5966,13,277607,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,437,7025,102968,11207607,1022760,51489,8269,157504,unavailable,7.95,45552,5867072,21889648,32939552,VM level,25962749,94160
2018_12_12__19_32_52.json,256,163947751368,203452847691,165278583959,184361807398,156506419055,160875235851,159861953365,150481277795,1344540124556,2084,131632,0,0,187088896,6bad1904105c,4980887552,4977799168,Container level,25962749,94160,9,8,1544643172,Process level,1689924,607875,2300.105,585,4841,284297,2753,0,5980,13,278317,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,437,7025,102968,11207607,1022768,51489,8270,157504,unavailable,7.95,45552,5867076,21890528,32939552,VM level,25962749,94160
2018_12_12__19_32_53.json,257,165107213133,204602796390,166419661729,184605390498,157660350587,162024831866,160063848917,151614418154,1351871510368,2098,132348,0,0,187092992,6bad1904105c,4980887552,4976504832,Container level,25962749,94160,9,8,1544643173,Process level,1691387,608089,2300.105,585,4841,285023,2753,0,5994,13,279029,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,437,7025,102968,11207607,1022776,51489,8271,157504,unavailable,7.95,45552,5867080,21890524,32939552,VM level,25962749,94160
2018_12_12__19_32_54.json,258,166268740019,205755014149,167578236685,184816803469,158820843696,163184589856,160262666937,152763158050,1359223532171,2109,133062,0,0,187097088,6bad1904105c,4980887552,4975820800,Container level,25962749,94160,9,8,1544643174,Process level,1692859,608305,2300.105,585,4841,285749,2753,0,6007,13,279742,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,437,7025,102968,11207607,1022784,51489,8272,157504,unavailable,7.95,45552,5867084,21891960,32939552,VM level,25962749,94160
2018_12_12__19_32_56.json,260,167429168292,206912432813,168741922869,185030151142,159972582665,164341077790,160459352201,153917302536,1366552465598,2120,133782,0,0,187101184,6bad1904105c,4980887552,4978253824,Container level,25962749,94160,9,8,1544643176,Process level,1694359,608522,2300.105,585,4842,286481,2753,0,6019,13,280462,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,437,7025,102968,11207607,1022792,51489,8273,157504,unavailable,7.79,45552,5867088,21890880,32939552,VM level,25962749,94160
2018_12_12__19_32_57.json,261,168587114772,208058889950,169875712074,185240952705,161110443448,165492991907,160689786669,155055735404,1373908592426,2132,134506,0,0,187105280,6bad1904105c,4980887552,4978118656,Container level,25962749,94160,9,8,1544643177,Process level,1695829,608739,2300.105,585,4842,287214,2753,0,6030,13,281184,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,437,7025,102968,11207607,1022800,51489,8274,157508,unavailable,7.79,45552,5867092,21891024,32939552,VM level,25962749,94160
2018_12_12__19_32_58.json,262,168746284433,209214722846,171023427713,186436852269,162261339291,166653144830,160921109190,156208208622,1381239377537,2145,135220,0,0,187109376,6bad1904105c,4980887552,4977819648,Container level,25962749,94160,9,8,1544643178,Process level,1697333,608955,2300.105,585,4842,287946,2753,0,6042,13,281904,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,437,7025,102968,11207607,1022808,51489,8275,157508,unavailable,7.79,45552,5867096,21890684,32939552,VM level,25962749,94160
